253
t_index tf-idf
27 0.023678423525131408
88 0.07478917544332248
107 0.02114031119331556
115 0.022414357156982784
132 0.11917025482387011
158 0.056735216591478135
245 0.018812172117894033
308 0.04742578485952525
418 0.04206678451544076
434 0.052584791542734
438 0.011782175875412266
492 0.04402763402941294
525 0.014405264306727575
648 0.03946287814087598
651 0.04742578485952525
683 0.04206678451544076
813 0.08246654987758495
851 0.019052644189041942
877 0.033872512091385504
928 0.07334579728996679
1049 0.2389663329662586
1055 0.023775068758749476
1061 0.12736012277574185
1447 0.04755013751749895
1507 0.05024729801578933
1508 0.031375542540156016
1598 0.06368006138787093
1667 0.06368006138787093
1753 0.039932700053477085
1818 0.043330850883589386
1905 0.09062681244519409
1907 0.024272674319803206
1941 0.03946287814087598
2006 0.05958512741193506
2026 0.03506644864623971
2109 0.03858411980433189
2157 0.039932700053477085
2204 0.042679053780267755
2268 0.05746774622934782
2489 0.06368006138787093
2554 0.010400331497901566
2582 0.08844432758700031
2588 0.06368006138787093
2669 0.04402763402941294
2762 0.08805526805882588
2773 0.06368006138787093
2951 0.07266103002877666
2977 0.16327836218617892
2997 0.05958512741193506
3183 0.038171844200380625
3341 0.056679725518669864
3522 0.01823490930005036
3523 0.017795737941606597
3541 0.038171844200380625
3601 0.023775068758749476
3604 0.043330850883589386
3644 0.052584791542734
3721 0.014215063772935525
3786 0.05958512741193506
3823 0.03179640968000871
3894 0.056679725518669864
4131 0.02091833852519481
4136 0.022499584243716945
4137 0.029163243942120533
4143 0.028367608295739068
4160 0.05958512741193506
4191 0.03506644864623971
4207 0.01727233845060215
4215 0.04742578485952525
4219 0.02984820806980988
4241 0.009369893136551103
4263 0.036246626277387214
4269 0.052584791542734
4404 0.011095269845136913
4454 0.042679053780267755
4476 0.06116606048612559
4497 0.03506644864623971
4536 0.02867838204186564
4637 0.02734954637348259
4650 0.1790892484188593
4745 0.07802788847906555
4753 0.013665054017391908
4820 0.043330850883589386
4830 0.03414068944087437
4884 0.028367608295739068
4927 0.040425448990324186
4954 0.06368006138787093
4957 0.08413356903088152
5027 0.04206678451544076
5097 0.043330850883589386
5207 0.01697084293190174
5240 0.07405459632042376
5244 0.03002696229101083
5263 0.019236831966000494
5318 0.020991788665983516
5319 0.033175733788033984
5357 0.06685022624224626
5374 0.022847872200608823
5465 0.04477607636635264
5474 0.04219632311590962
5507 0.026810786651619054
5538 0.034212474002729476
5795 0.028837430208340165
5967 0.04646321401007704
5978 0.052584791542734
6116 0.05958512741193506
6201 0.1100186959349502
6330 0.03039425185246018
6403 0.08535810756053551
6494 0.05958512741193506
6509 0.007856480898975065
6519 0.017530647923716256
6537 0.04646321401007704
6564 0.03658234646599244
6626 0.02490408927727029
6633 0.022672226906581282
6727 0.038848882765442044
6771 0.016487528231932228
6817 0.06022871545812797
6836 0.07716823960866379
6908 0.0133143469096787
6929 0.056679725518669864
6933 0.04402763402941294
6946 0.022585536676078818
6956 0.052584791542734
6960 0.014405264306727575
7046 0.03739458772166124
7067 0.06368006138787093
7087 0.03342511312112313
7112 0.11109343000426906
7128 0.052584791542734
7181 0.1088522414574526
7194 0.09376469112336484
7222 0.016346931763949225
7400 0.023872647777199524
7449 0.0356787179110667
7603 0.0332602193134118
7613 0.042679053780267755
7622 0.014876914983451924
7794 0.028367608295739068
7876 0.046626399454989094
7933 0.040425448990324186
7989 0.08188695582989358
8156 0.12803716134080326
8207 0.04264519131880657
8284 0.0619430293406077
8464 0.05958512741193506
8622 0.045584455673532955
8714 0.03633051501438833
8727 0.04646321401007704
8787 0.15010851755301927
8788 0.06078850370492036
8794 0.03739458772166124
8831 0.01801293663192961
8903 0.023117204157592563
8905 0.015499248374515889
8987 0.03020893748173136
9036 0.06586472836855205
9038 0.029672562775782337
9081 0.024272674319803206
9252 0.04148952169759709
9266 0.056679725518669864
9360 0.02183709433913911
9433 0.056679725518669864
9437 0.018991987250892066
9452 0.023678423525131408
9558 0.03448918582839604
9624 0.02867838204186564
9875 0.052584791542734
9935 0.038171844200380625
9945 0.03158378393513084
10001 0.07312562001286489
10007 0.04742578485952525
10053 0.08955215273270528
10062 0.17003917655600959
10116 0.03697900367625443
10212 0.035377731034800124
10341 0.042679053780267755
10348 0.07719592802929306
10375 0.21408121170143957
10378 0.04213155381567519
10422 0.03633051501438833
10423 0.045584455673532955
10462 0.25199551385685043
10477 0.0713984050737833
10486 0.10970323726166158
10492 0.04304292793761183
10493 0.06368006138787093
10681 0.019876244825166936
10715 0.04967938964946881
10753 0.06447116207690495
10771 0.0356787179110667
10831 0.03633051501438833
10915 0.051027969898613995
11019 0.040425448990324186
11049 0.035999359122407204
11056 0.02984820806980988
11142 0.04477607636635264
11183 0.038848882765442044
11213 0.020211802264327363
11341 0.042679053780267755
11350 0.03633051501438833
11376 0.04206678451544076
11379 0.043330850883589386
11386 0.027488849959194983
11409 0.11917025482387011
11480 0.03946287814087598
11535 0.024171172461978512
11568 0.06368006138787093
11569 0.0544261207287263
11587 0.038171844200380625
11642 0.011811836248692977
11660 0.11335945103733973
11669 0.05958512741193506
11751 0.189703139438101
11822 0.06368006138787093
11853 0.06368006138787093
11865 0.018991987250892066
11884 0.04148952169759709
11954 0.042679053780267755
12000 0.025102286071253248
12043 0.03798397450178413
12083 0.024272674319803206
12265 0.06586472836855205
12270 0.0066113293903280815
12449 0.045584455673532955
12568 0.05958512741193506
12589 0.03342511312112313
12608 0.0060084611861775964
12717 0.2069351149703762
12757 0.020773021631866208
12792 0.12736012277574185
12806 0.056679725518669864
12858 0.043330850883589386
12916 0.027488849959194983
12927 0.04110241189701222
12946 0.056679725518669864
12986 0.02608458820098286
12988 0.052584791542734
13024 0.06368006138787093
13025 0.05958512741193506
13125 0.040425448990324186
13133 0.04111778623871541
13139 0.03901394423953278
13140 0.059628734475500815
13141 0.07716823960866379
13148 0.025812507987095088
13193 0.023582694373861738
13207 0.1490381689484064
13239 0.00805928590335218
13370 0.007896717405755151
13372 0.035377731034800124
13389 0.03739458772166124
