234
t_index tf-idf
78 0.050101713502356114
105 0.05499870139149026
204 0.04011195168357798
211 0.05541872910806337
245 0.023079962311456436
257 0.07698699913972133
283 0.05023204770054527
405 0.01029643809570394
438 0.014455118390757542
467 0.06260434014261969
519 0.023525178626469287
588 0.03029027344273002
647 0.044198819357828524
689 0.021701818743497553
696 0.022371739784246822
711 0.06451434737872039
818 0.018056038373263045
851 0.023374988654202487
974 0.0392763190773792
1247 0.042662565884804445
1317 0.021832936591418717
1518 0.034803175636961524
1562 0.09261225176955228
1599 0.0950052510320667
1690 0.06451434737872039
1710 0.041643593001312804
1735 0.047817633466259585
1747 0.03003212825137198
1810 0.06094981661768132
1860 0.058184951758331
1867 0.07645696945901852
1873 0.03181505210672891
2044 0.08022390336715596
2064 0.09999240773372171
2181 0.05786548134264636
2234 0.19145909510644663
2237 0.12609398793738205
2250 0.05949042344052702
2289 0.03257544532576593
2356 0.041643593001312804
2375 0.027709364554031685
2460 0.01933454481956394
2554 0.012759784329737095
2571 0.01214167507974772
2593 0.034803175636961524
2607 0.08754581443843278
2676 0.04011195168357798
2861 0.07057553587940786
2901 0.029779251698768133
3005 0.048991961505193846
3080 0.03003212825137198
3123 0.04314414776511614
3132 0.038493499569860666
3171 0.086783260672388
3278 0.05493412182888339
3477 0.048991961505193846
3532 0.05694756003314425
3619 0.24103297309027455
3635 0.08080701361192275
3687 0.05717387249195362
3692 0.07812672601614626
3708 0.05023204770054527
3709 0.03824317750051574
3713 0.04377290721921639
3847 0.07075916573553596
3915 0.055925892679487936
4074 0.022510182799986116
4121 0.02870113540463622
4148 0.032419587660633596
4198 0.03055391149509056
4212 0.020227942197068794
4263 0.022234826556891903
4325 0.038493499569860666
4339 0.05316102782013761
4383 0.03257544532576593
4459 0.039548649182711754
4461 0.01912090985479922
4502 0.04197402647691038
4732 0.057004008973619846
4775 0.04499263100899331
4987 0.2871886426596699
5103 0.024466683602847875
5150 0.06260434014261969
5270 0.015516729392714564
5319 0.04070208802493422
5409 0.04619560778190299
5424 0.05949042344052702
5425 0.06451434737872039
5448 0.06094981661768132
5458 0.0624772897518449
5474 0.03451274494314858
5479 0.016334882699948504
5524 0.027395663722440212
5623 0.026989380734051483
5638 0.07310280207795286
5702 0.016334882699948504
5780 0.023600961865790894
5794 0.047817633466259585
5795 0.03537958286776798
5819 0.026989380734051483
5874 0.059995444640233035
6009 0.06677340645756347
6013 0.06677340645756347
6298 0.04621176406221993
6315 0.055925892679487936
6336 0.09085486148830951
6339 0.036901977628099894
6342 0.05061980293708989
6424 0.173566521344776
6476 0.04040350680596137
6515 0.023908816733129792
6576 0.0615626278763592
6578 0.021379968933642284
6680 0.014238999173258307
6749 0.029654722801283274
6919 0.06451434737872039
6932 0.07238473474835962
6986 0.020820903232613368
7002 0.014310620881370553
7100 0.041643593001312804
7184 0.030687864378146728
7271 0.04302173656927168
7274 0.05493412182888339
7291 0.06451434737872039
7295 0.06094981661768132
7318 0.11400801794723969
7337 0.052242414255572495
7359 0.021636776489135534
7438 0.02454846951697569
7758 0.044359601864910066
7793 0.022440767934943446
7794 0.06960635127392305
7821 0.031963443353434956
7822 0.07457918020773738
7864 0.014132336927756721
7908 0.02131659017139574
7997 0.05161019126850415
8047 0.025050856751178057
8108 0.019624942671173103
8179 0.007662138417132089
8207 0.017439939103163465
8275 0.02131659017139574
8426 0.049596497059098535
8617 0.09127399109784105
8706 0.035779311758673306
8773 0.018450988814049947
8776 0.05949042344052702
8782 0.04499263100899331
8842 0.040688571944181434
8905 0.019015457975714876
8948 0.015127058253670708
9022 0.008599775413591007
9042 0.05316102782013761
9231 0.022032252219095126
9245 0.1865918249953115
9282 0.033055138302080345
9328 0.10117517802848884
9507 0.026403892871835675
9517 0.03321925356232236
9624 0.03518445251998392
9634 0.014899005417124625
9653 0.07812672601614626
9685 0.062234378781372855
9707 0.115480498709582
9742 0.03661966906311942
9775 0.01906807173206839
9781 0.05401588544338723
9870 0.036404176309760845
9916 0.030823281256124373
9925 0.033725059342829614
10004 0.03518445251998392
10063 0.0368389760449223
10116 0.030245453344941543
10147 0.3900984598988365
10148 0.09467487596051093
10163 0.20132491737144667
10188 0.048991961505193846
10212 0.043403637486995106
10329 0.025222950087124524
10433 0.03407411118557197
10480 0.08352716174493716
10486 0.019227266911295914
10507 0.05520277810445705
10559 0.086783260672388
10577 0.04841555427438738
10784 0.05401588544338723
10828 0.045878044803101155
10856 0.02058030303195353
10857 0.04683163219974821
10976 0.03042139129065118
10990 0.06260434014261969
10996 0.0368389760449223
11006 0.058184951758331
11007 0.0692336970032568
11008 0.05023204770054527
11096 0.06451434737872039
11103 0.03752119537055565
11204 0.05458567446372195
11268 0.05090196874129454
11275 0.01344379751986266
11285 0.06677340645756347
11384 0.039548649182711754
11385 0.05023204770054527
11449 0.06677340645756347
11466 0.06677340645756347
11506 0.037062234715804596
11516 0.02905018724737859
11534 0.04634566712965092
11536 0.0920635931344402
11561 0.05161019126850415
11740 0.06745011868565923
11741 0.023079962311456436
11748 0.05493412182888339
11757 0.058184951758331
11904 0.031112758187520285
12018 0.03273328849222507
12039 0.020112680705403757
12086 0.02803121436388695
12161 0.015088756767210368
12270 0.008111196952756685
12326 0.055925892679487936
12608 0.02211468035553228
12614 0.015716259002395892
12755 0.029168757731185994
12784 0.04302173656927168
12916 0.033725059342829614
12924 0.05316102782013761
12971 0.07310280207795286
12983 0.03661966906311942
13060 0.026889857941932955
13144 0.04011195168357798
13233 0.05316102782013761
13372 0.06510545623049264
13387 0.02344985607837874
