45
t_index tf-idf
239 0.09599051912348842
728 0.1937481137508373
818 0.07225618768725162
957 0.27558843485554285
974 0.15717495855136596
1195 0.2672120921419442
1317 0.08737048135926843
1680 0.05474610561921062
1867 0.10198784142686655
2094 0.2581718479076838
2554 0.051061775142412856
2746 0.11261145599885161
2874 0.0818832324589263
3080 0.1201817946284408
3189 0.13227919811689812
3532 0.11394563693935816
3892 0.13163103115245847
3938 0.18546489287316267
4212 0.1618953125490222
4461 0.07651756285948295
4553 0.08048640581620492
5006 0.16536028390522242
5103 0.0979101420779985
5442 0.0786831501216469
5731 0.27558843485554285
5874 0.08002940657466369
6743 0.1937481137508373
7106 0.2800629442011663
9245 0.12444972377156363
9437 0.0932436223507191
9701 0.14742126219944612
9925 0.1349600708230448
10022 0.1423744622951276
10225 0.030410663934088457
10331 0.2505284303161449
10731 0.05784611917034074
10983 0.1937481137508373
11190 0.032372112337478685
11483 0.08405514462277718
11536 0.12280590251246636
12018 0.1309912278663228
12040 0.19605476530930505
12614 0.06289291907465928
13061 0.11131223581817536
13224 0.07444261296893107
