217
t_index tf-idf
24 0.08354260708275361
115 0.027146970680829847
167 0.03155385991380233
198 0.038252449109813215
219 0.020375532827101146
287 0.04529015797294039
458 0.021949906792769307
586 0.02123210502393626
673 0.025878802324331898
678 0.025513648420999367
692 0.0411099669500912
782 0.015594554885895838
821 0.04529015797294039
966 0.03681175677382504
999 0.046150917429373946
1072 0.023835438964502412
1116 0.06016879827559568
1518 0.034357203523447254
1735 0.023602446255868645
1805 0.038509969092285296
1985 0.04208687359935978
2030 0.04529015797294039
2064 0.039484437157607945
2086 0.07362351354765008
2181 0.19993395116394289
2268 0.01740040112521655
2280 0.031702125333549575
2285 0.030031567893169946
2289 0.03215801961863672
2421 0.025971819862821127
2455 0.03931675029099902
2456 0.05743936272987375
2460 0.019086789617367393
2571 0.02397218036548572
2684 0.028794985732054176
2841 0.02121677683650408
2898 0.022570240992769695
2901 0.029397656755895483
2988 0.030838349091883665
3049 0.027459287580341843
3123 0.021295646711582517
3129 0.031407370170528345
3166 0.04048256033164305
3182 0.09346170061785714
3222 0.06591776392898911
3255 0.08560400187294175
3269 0.05520925150804392
3416 0.052479815962321985
3522 0.022085065597424167
3618 0.08560400187294175
3631 0.0477557808999726
3845 0.03800023919791059
3846 0.05024970474049215
3857 0.042470450819230066
4068 0.02002603055400995
4142 0.05872810593960751
4212 0.019968738892526355
4225 0.05328707107214821
4307 0.052479815962321985
4313 0.08354260708275361
4375 0.05956486312678301
4404 0.06718973983333558
4439 0.03443292321678638
4461 0.01887589219695065
4497 0.042470450819230066
4522 0.04048256033164305
4606 0.05520925150804392
4701 0.411099669500912
4712 0.032471671351714144
4752 0.04836417256875905
4856 0.028113077821914714
4965 0.021295646711582517
4990 0.36998970255082075
5127 0.02472985203461991
5207 0.020554101653447603
5263 0.04659707255627246
5394 0.02507202112561818
5409 0.030402434440812046
5442 0.019410114539849407
5473 0.3184382635357963
5585 0.05743936272987375
5589 0.08560400187294175
5658 0.025424038149409973
5735 0.03215801961863672
5794 0.023602446255868645
5822 0.03042830799188466
5987 0.2625763283617481
6121 0.054708586792132
6161 0.03492622460209193
6186 0.04779515149011437
6298 0.0228098004564998
6339 0.018214555605665046
6497 0.02777978837981952
6509 0.009515314453376257
6515 0.023602446255868645
6534 0.04441608997857255
6564 0.022153209213026083
6566 0.04751032686041595
6576 0.060773756896483594
6585 0.027250192790149366
6652 0.07216605390627462
6727 0.02352575793341235
6751 0.03800023919791059
6771 0.03993747778505271
6792 0.08800282952641326
6946 0.027354293396066
6949 0.05094885201834542
6986 0.020554101653447603
7106 0.034543951385447594
7119 0.08560400187294175
7137 0.01721646160839319
7183 0.051690397076480335
7194 0.09084988886348927
7213 0.02067461245449997
7220 0.035937688779457196
7222 0.01979845659678923
7254 0.03185221000627328
7337 0.02578648681169098
7505 0.06112659848130344
7526 0.01754019404523831
7573 0.03904186799565487
7683 0.07187537755891439
7758 0.02919411503114325
7826 0.0822199339001824
7838 0.15425120134765277
7876 0.018823731148332662
7990 0.03231384016361776
7993 0.03572859398926472
8047 0.02472985203461991
8093 0.05577703147792952
8107 0.013471505593653956
8108 0.009686733137843403
8179 0.007563954846196732
8190 0.0489609615307584
8212 0.0234495474229198
8215 0.03279357801836935
8218 0.04336797753704468
8239 0.025971819862821127
8279 0.1320042442896199
8368 0.04441608997857255
8503 0.021359520211112218
8578 0.02788851573896476
8617 0.01001159945625269
8634 0.03636691693808011
8773 0.018214555605665046
8842 0.02008359182430506
8853 0.0797715427392874
8948 0.02986643658922047
9010 0.02625519347913428
9018 0.04177130354137681
9022 0.025468730545401403
9025 0.01963051234704638
9153 0.04400141476320663
9160 0.13032775093166124
9231 0.04349985653421023
9453 0.07712560067382639
9483 0.02489974014568821
9498 0.14876510444761964
9552 0.03572859398926472
9571 0.02777978837981952
9573 0.05423018932940023
9611 0.03279357801836935
9612 0.029274723586805763
9685 0.012287379980786195
9746 0.0246457847115044
9763 0.030031567893169946
9775 0.018823731148332662
9916 0.03042830799188466
10042 0.02104343679967989
10060 0.05423018932940023
10116 0.044786826656451374
10223 0.029521837998795243
10225 0.01500383422069247
10329 0.02489974014568821
10367 0.07712560067382639
10371 0.030557758738663794
10492 0.026065550186332245
10523 0.05094885201834542
10753 0.03904186799565487
10939 0.05929458583537118
11003 0.026742578565997807
11007 0.03417326400662389
11035 0.07216605390627462
11138 0.04836417256875905
11195 0.028794985732054176
11275 0.013271527067989765
11345 0.044719895785536624
11431 0.06368765270715927
11507 0.06832119899719236
11527 0.03727338693116953
11577 0.040792241362733114
11601 0.0436003379343048
11642 0.014305811676162083
11653 0.07150631689350723
11895 0.05120784005797551
11904 0.015357037765387063
12043 0.02300199454571657
12069 0.041436166211057744
12265 0.0398857713696437
12270 0.008007259091284363
12333 0.06591776392898911
12359 0.04529015797294039
12440 0.06864719947471104
12603 0.060589252724409355
12680 0.04673085030892857
12784 0.042470450819230066
12986 0.015796070932442532
13016 0.013074765494939243
13060 0.02654528804108383
13080 0.04725142876043537
13084 0.020735316039956778
13120 0.05024970474049215
13148 0.031262614074392785
13165 0.03279357801836935
13239 0.009760940123976226
13354 0.1712080037458835
13370 0.019128093158098904
