157
t_index tf-idf
107 0.030725872313514556
176 0.04590468434898487
239 0.05683324515677498
405 0.012197861741926816
673 0.03105574361050454
731 0.05280370545204096
744 0.06892985617083736
851 0.02769160336544292
947 0.11215830529610253
1193 0.04417578780859126
1272 0.07416536460534374
1338 0.02139041264919393
1495 0.04364195970814457
1531 0.07642808924618405
1701 0.0286980111625208
1797 0.02751580898934817
2026 0.05096647886306702
2056 0.05185636676871488
2283 0.04933383614271676
2287 0.06297817375110736
2303 0.03915936784365037
2326 0.05232239495666389
2348 0.03441483009240426
2375 0.03282640022162133
2421 0.031167368900979656
2427 0.06507870165921412
2487 0.05875538787177097
2492 0.03896748726873062
2554 0.015116109441368576
2556 0.04751934953498907
2608 0.06892985617083736
2657 0.03877808264135133
2901 0.03527852948984092
2927 0.029880824322601005
2956 0.05096647886306702
2973 0.039353789956964265
3129 0.037690277288414564
3237 0.07220530336684766
3522 0.026503086434178168
3526 0.07220530336684766
3537 0.05435025610765765
3559 0.03786607166450932
3572 0.10272870826404684
3631 0.038206077415840305
3642 0.05803921388654735
3677 0.10464478991332778
3721 0.020660539498292132
3780 0.08660255754525044
3860 0.5776424269347813
3866 0.08945953012216268
3876 0.018476268571517428
3957 0.0778292094765609
3994 0.06399089630627736
4068 0.024032150430575192
4211 0.041913063167750945
4325 0.04560202094664065
4416 0.10252959545906123
4520 0.03333701361699399
4532 0.09255423996498045
4553 0.02382685121045847
4554 0.038406451273638176
4753 0.019861141165624065
4807 0.016045939289916784
5051 0.051404680208637324
5103 0.028984899544583977
5488 0.06394691671706222
5616 0.05381642800721096
5661 0.05232239495666389
5874 0.023691563110299536
5887 0.032454768853908175
6142 0.049725290139990365
6373 0.046213720078305126
6381 0.17348560309265235
6509 0.022837623034783167
6566 0.019004853358831477
6671 0.11467231616658376
6704 0.03786607166450932
6733 0.023894965740845982
6768 0.05490423336014773
6882 0.08660255754525044
6987 0.03700742603023455
7194 0.08176800901257107
7363 0.21584505458150968
7389 0.08176800901257107
7505 0.048903138211378414
7507 0.03373197883422424
7526 0.021049033194061557
7758 0.01751713506637653
7762 0.046213720078305126
7846 0.06297817375110736
7864 0.016742128717991172
7876 0.045178672568324064
8107 0.016166421402378242
8108 0.023249043520796642
8123 0.04751934953498907
8218 0.07806532781640331
8552 0.25980767263575133
8643 0.06297817375110736
8787 0.031167368900979656
8948 0.01792054333986973
9022 0.010187879588221128
9123 0.03469712061853047
9170 0.05280370545204096
9174 0.06203083506778127
9571 0.03333701361699399
9579 0.04168189846964849
9649 0.03859109087745388
9690 0.07047640682645405
9719 0.05232239495666389
9720 0.06297817375110736
9732 0.026916597017057564
9745 0.06399089630627736
9919 0.08237977166591405
10054 0.048218465232460546
10116 0.01791541185380536
10145 0.07910432446990376
10167 0.2236488253054067
10287 0.07910432446990376
10362 0.028509820700737036
10371 0.03667070480334128
10450 0.046213720078305126
10455 0.04560202094664065
10457 0.2614141686514587
10458 0.03995300192925487
10492 0.03127984956600464
10758 0.03804399693339416
10795 0.060301938527387654
10837 0.03173859486868456
11148 0.04560202094664065
11167 0.03197345835853111
11183 0.056463965949143574
11213 0.02937635354185758
11349 0.051404680208637324
11446 0.040366512512134266
11642 0.03433525353971508
11741 0.054684190137847866
11866 0.0230977387889994
11932 0.056079152648051266
12014 0.02017569580878109
12169 0.05280370545204096
12190 0.04100947609642492
12466 0.10272870826404684
12471 0.04287594304359153
12585 0.04718189432930094
12813 0.07220530336684766
12851 0.03542755264757426
12865 0.05268177940288927
12927 0.019913101060442334
12928 0.02563239886476531
13016 0.015690315181105946
13017 0.04145431786507103
13214 0.018195776183997422
13235 0.04262923715297457
13239 0.011713573529740926
13370 0.022954584583585503
13417 0.039353789956964265
13418 0.09417959644857801
