235
t_index tf-idf
27 0.0423727716777041
70 0.03936686733989248
78 0.0182696625052619
114 0.10152822784693603
137 0.18972489861189226
205 0.040063614422666115
219 0.015052823914793156
241 0.04869803905006127
367 0.01905027214018355
380 0.02013161359729914
398 0.01715698102267032
405 0.007509222174845825
438 0.04216863911615726
463 0.056978047941970415
578 0.025112292364395328
589 0.031092502109818555
695 0.020848535539562896
732 0.031092502109818555
751 0.03037079319072362
782 0.023041565658076035
786 0.025660123298668763
789 0.10619868558868417
875 0.32935350496973115
877 0.020205064461255254
982 0.06324163287063074
999 0.0170474470401705
1096 0.011943971195257636
1180 0.024107208262063293
1409 0.06324163287063074
1489 0.019538847498752367
1520 0.020286086468510715
1593 0.03164564189039434
1622 0.022579359657383297
1625 0.02719540624594395
1626 0.04869803905006127
1635 0.0290460192650825
1694 0.01386802866863881
1797 0.06775689949376212
1881 0.0537335442108987
1913 0.018332198691971783
1930 0.015685633400497338
2075 0.057978646506447365
2101 0.015971018473488405
2268 0.0257097742088267
2360 0.018716786218141646
2364 0.0831357449691215
2421 0.03837438112261574
2480 0.05926981094394647
2530 0.03380002949400579
2554 0.01861149545979208
2582 0.11079039559107902
2587 0.045657526891430336
2868 0.043619671967139215
2896 0.02136016894308659
2902 0.056978047941970415
2931 0.053353103273095046
2993 0.04418156859762896
3280 0.03380002949400579
3322 0.0290460192650825
3415 0.040063614422666115
3417 0.03164564189039434
3578 0.03415444522949179
3586 0.22791219176788166
3616 0.02624332196073179
3652 0.045657526891430336
3666 0.03137587729305565
3721 0.012718998184049441
3775 0.0290460192650825
3837 0.03137587729305565
3884 0.022380748521490138
3886 0.06324163287063074
3896 0.11553861404061791
3957 0.015971018473488405
3966 0.02013161359729914
4027 0.032732234318575915
4033 0.02093182131728362
4074 0.04925022486524232
4131 0.018716786218141646
4198 0.022283056295258077
4241 0.016767515882050815
4375 0.014668236388623293
4439 0.025437996368098882
4577 0.10142892602662017
4683 0.022782434336422172
4691 0.02118638583885205
4753 0.024453748503479686
4779 0.04072864911648264
4807 0.009878167639653832
4852 0.018982583112709773
4905 0.03530960419374283
5127 0.0365393250105238
5207 0.015184745132386507
5225 0.024595783620632115
5231 0.046622063937661655
5235 0.08839918419228357
5339 0.06760005898801158
5409 0.011230196925448847
5488 0.03936686733989248
5601 0.034523330852640935
5658 0.0375650121853034
5735 0.023757366782769504
5754 0.03313035703410968
5780 0.03442449991793425
5805 0.03250690688939212
5836 0.024226897997482975
5851 0.021448330061046836
5874 0.014584950610902567
6142 0.03061177928311842
6161 0.0774072972822381
6190 0.04078691578130127
6274 0.049700696284401075
6278 0.04869803905006127
6303 0.02036432455824132
6339 0.01345635967141933
6550 0.07378735086189635
6636 0.07268069399244892
6666 0.019118472033073677
6680 0.031153630220159902
6714 0.037639462221715984
6946 0.06062555987594544
7115 0.02946639473076119
7170 0.04343618931677103
7184 0.022380748521490138
7225 0.25296653148252296
7254 0.023531443942595463
7344 0.012290962767997049
7495 0.04153202074634671
7526 0.01295816186181373
7558 0.03743357243628329
7569 0.14254420069661702
7622 0.013311192807945287
7850 0.01839517067443854
7854 0.009077542599470936
7864 0.010306754321631062
7924 0.04869803905006127
8066 0.030859368549292443
8107 0.009952338586145058
8134 0.04445087808464975
8139 0.02387248226199697
8179 0.02235207910691867
8216 0.03250690688939212
8235 0.06324163287063074
8455 0.03818729315598943
8485 0.022479508443465718
8494 0.026549671397171043
8561 0.06324163287063074
8617 0.01479253033520315
8653 0.020766010373173355
8761 0.04705050070996159
8767 0.014668236388623293
8802 0.03415444522949179
8878 0.2822613562853564
9022 0.006271841158485255
9028 0.04869638870891619
9042 0.03877049181805245
9085 0.06904666170528187
9099 0.2531651351231547
9135 0.3162081643531537
9138 0.04078691578130127
9148 0.045657526891430336
9150 0.12658256756157735
9168 0.043619671967139215
9187 0.03442449991793425
9328 0.024595783620632115
9440 0.037639462221715984
9448 0.024348194354458095
9450 0.03712295347795277
9456 0.021627275372171132
9514 0.05331408563862192
9607 0.02609395586722876
9763 0.022186408925697676
9766 0.03939394196277001
10067 0.019396538370008435
10068 0.12366906794688197
10116 0.025734446350044734
10225 0.033253129106459334
10257 0.06324163287063074
10361 0.0936822638053226
10371 0.011287571358919892
10374 0.015827199370154147
10443 0.04157318912240316
10444 0.018522446622349188
10477 0.015971018473488405
10480 0.015229150346630969
10485 0.030136067190657298
10569 0.06324163287063074
10731 0.010542159779039315
10739 0.027890860300831464
10988 0.05472863327772693
11032 0.01997973703207146
11060 0.02538205696173401
11083 0.03572997965942152
11084 0.016117163592829806
11167 0.03936686733989248
11168 0.03712295347795277
11275 0.019609201067777242
11406 0.03617086919274061
11421 0.03415444522949179
11462 0.022186408925697676
11508 0.03663437811938395
11542 0.01845858456916861
11616 0.02342056595133065
11642 0.03170609563147756
11653 0.03521779466667328
11717 0.034523330852640935
11744 0.04186364263456724
11803 0.1465375124775358
11826 0.02020851995864848
11850 0.03818729315598943
11969 0.00749029768014955
12000 0.04492078770179539
12012 0.06324163287063074
12014 0.01242051972432923
12020 0.06324163287063074
12056 0.0769803698960063
12103 0.05768588917208726
12163 0.16394396165931455
12269 0.03572997965942152
12317 0.056978047941970415
12409 0.03572997965942152
12454 0.10142892602662017
12477 0.025520020602096644
12608 0.021504400722120072
12758 0.029907284264080278
12902 0.021718094658385517
12986 0.01166965675495754
13026 0.028073420912229936
13031 0.07334118194311647
13084 0.030637241618722562
13104 0.025112292364395328
13165 0.16958828598238085
13224 0.0135667860099081
13239 0.02884434270766647
13261 0.058507525468315884
13370 0.007065626714596866
